run_id,step,algo,opt,pivot,scheme,cutoff,depth,tail,run_threshold,iterative,reuse_buffer,fitness_ms,comparisons,swaps,n,trials_per_dist,dist_mask,pop_idx,temp
massive_1762530540737,6,QS,GA,First,Hoare,37,16,0,,,,1021.17,2545954,887524,100000,1,1,90,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,18,0,,,,1024.1,2476467,863055,100000,1,1,91,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,41,27,0,,,,1030.2,2576526,945034,100000,1,1,92,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,17,0,,,,1036.2,2429883,842705,100000,1,1,93,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,34,19,0,,,,1051.78,2198225,1270360,100000,1,1,94,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,0,,,,1066.87,2494259,858433,100000,1,1,95,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,20,0,,,,1069.31,2415191,820403,100000,1,1,96,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,22,0,,,,1071.08,2478384,827769,100000,1,1,97,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,17,0,,,,1079.52,2527669,888619,100000,1,1,98,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,22,0,,,,1121,2464902,857913,100000,1,1,99,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,23,0,,,,1125.14,2628112,853628,100000,1,1,100,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,18,0,,,,1140.45,2621414,805205,100000,1,1,101,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,16,1,,,,1153.78,2641854,832345,100000,1,1,102,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,36,23,0,,,,1159.97,2202701,1364723,100000,1,1,103,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,33,22,1,,,,1162.41,2320804,804612,100000,1,1,104,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,36,20,1,,,,1162.75,2259771,1442338,100000,1,1,105,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,21,1,,,,1164.7,2629333,818521,100000,1,1,106,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,17,1,,,,1177.9,2605037,856079,100000,1,1,107,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,17,0,,,,1188.04,2590002,889745,100000,1,1,108,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,31,22,0,,,,1198.82,2340695,1360402,100000,1,1,109,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,17,0,,,,1222.21,2350702,821481,100000,1,1,110,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,0,,,,1223.43,2569988,857310,100000,1,1,111,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,31,21,0,,,,1233.42,2433358,798633,100000,1,1,112,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,25,0,,,,1239.52,2631029,885994,100000,1,1,113,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,16,1,,,,1243.91,2467538,842945,100000,1,1,114,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,40,23,1,,,,1247.75,2533500,938242,100000,1,1,115,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,18,0,,,,1249.74,2503611,839943,100000,1,1,116,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,35,19,0,,,,1258.21,2324921,830547,100000,1,1,117,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,36,17,0,,,,1262.39,2407258,846370,100000,1,1,118,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,1,,,,1267.38,2514260,851976,100000,1,1,119,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,24,0,,,,1273.77,2695617,801217,100000,1,1,120,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,19,1,,,,1288.05,2246390,826109,100000,1,1,121,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,22,0,,,,1289.82,2454161,836201,100000,1,1,122,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,36,18,0,,,,1303.71,2295997,1432088,100000,1,1,123,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,35,19,0,,,,1304.75,2296589,1454482,100000,1,1,124,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,25,0,,,,1305.67,2570391,868649,100000,1,1,125,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,20,0,,,,1309.16,2765359,880857,100000,1,1,126,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,32,22,0,,,,1313.69,2299240,787546,100000,1,1,127,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,17,0,,,,1316.87,2448142,838224,100000,1,1,128,0.000000
massive_1762530540737,6,QS,GA,Median3,Lomuto,36,16,1,,,,1334.45,2386395,1468382,100000,1,1,129,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,19,0,,,,1340.38,2469363,873615,100000,1,1,130,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,40,20,1,,,,1347.7,2597809,940595,100000,1,1,131,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,35,18,0,,,,1348.51,2252558,839319,100000,1,1,132,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,38,21,0,,,,1355.39,2361682,884854,100000,1,1,133,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,39,16,0,,,,1372.88,2661821,914777,100000,1,1,134,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,33,18,0,,,,1373.7,2202875,1357215,100000,1,1,135,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,36,16,1,,,,1374.25,2191178,1349669,100000,1,1,136,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,25,0,,,,1378.28,2541586,853860,100000,1,1,137,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,21,0,,,,1380.62,2490674,860122,100000,1,1,138,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,33,17,0,,,,1383.63,2327978,803009,100000,1,1,139,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,38,22,0,,,,1386.49,2639293,901886,100000,1,1,140,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,34,22,0,,,,1387.09,2296471,1349370,100000,1,1,141,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,31,17,0,,,,1391.19,2465212,791222,100000,1,1,142,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,38,17,0,,,,1398.07,2603002,903392,100000,1,1,143,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,16,0,,,,1400.01,2471812,844129,100000,1,1,144,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,40,18,0,,,,1409.81,2666550,932330,100000,1,1,145,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,18,0,,,,1411.11,2554627,835371,100000,1,1,146,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,29,22,1,,,,1419.74,2258351,741049,100000,1,1,147,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,37,23,0,,,,1420.28,2289463,863718,100000,1,1,148,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,17,0,,,,1428.62,2584236,890537,100000,1,1,149,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,16,0,,,,1431.12,2201018,821622,100000,1,1,150,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,19,0,,,,1433.47,2485727,857089,100000,1,1,151,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,23,0,,,,1442.36,2520178,880020,100000,1,1,152,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,18,0,,,,1445.75,2595328,851570,100000,1,1,153,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,18,0,,,,1447.82,2528574,857763,100000,1,1,154,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,16,0,,,,1448.99,2547389,883823,100000,1,1,155,0.000000
massive_1762530540737,6,QS,GA,Median3,Lomuto,38,16,0,,,,1458.6,2204641,1356087,100000,1,1,156,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,37,18,0,,,,1458.78,2557031,883692,100000,1,1,157,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,24,0,,,,1460.94,2586374,803315,100000,1,1,158,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,18,0,,,,1461.2,2461582,823042,100000,1,1,159,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,19,1,,,,1469.8,2409166,811829,100000,1,1,160,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,20,0,,,,1475.04,2495308,823229,100000,1,1,161,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,40,25,0,,,,1475.33,2504898,942529,100000,1,1,162,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,24,0,,,,1476.8,2260951,818811,100000,1,1,163,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,38,26,0,,,,1478.55,2637549,899922,100000,1,1,164,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,36,16,0,,,,1482.92,2383172,848731,100000,1,1,165,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,31,20,1,,,,1484.22,2462636,796721,100000,1,1,166,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,37,19,0,,,,1487.27,2573120,888291,100000,1,1,167,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,17,0,,,,1503.52,2550504,853386,100000,1,1,168,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,34,20,0,,,,1504.1,2182110,1313430,100000,1,1,169,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,23,0,,,,1505.48,2500434,847052,100000,1,1,170,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,35,23,0,,,,1505.89,2173466,1331141,100000,1,1,171,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,33,20,0,,,,1506.06,2446916,1592491,100000,1,1,172,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,40,24,1,,,,1506.1,2541741,932923,100000,1,1,173,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,20,0,,,,1508.53,2637082,824456,100000,1,1,174,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,20,0,,,,1509.57,2539117,869454,100000,1,1,175,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,35,19,0,,,,1509.77,2358130,835868,100000,1,1,176,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,20,0,,,,1515.31,2495706,828126,100000,1,1,177,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,0,,,,1515.76,2478460,855969,100000,1,1,178,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,17,0,,,,1518.2,2543393,883928,100000,1,1,179,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,24,0,,,,1518.92,2534158,884748,100000,1,1,180,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,22,0,,,,1528.47,2495652,806555,100000,1,1,181,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,18,0,,,,1531.44,2552762,872755,100000,1,1,182,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,17,0,,,,1534.31,2555905,825110,100000,1,1,183,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,18,0,,,,1539.19,2498646,867518,100000,1,1,184,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,24,0,,,,1539.88,2592885,889969,100000,1,1,185,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,35,23,0,,,,1543.22,2554448,852357,100000,1,1,186,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,22,0,,,,1544.82,2530883,823932,100000,1,1,187,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,33,21,0,,,,1547.25,2317154,802673,100000,1,1,188,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,23,0,,,,1549.13,2545743,855672,100000,1,1,189,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,22,0,,,,1550.2,2625829,891212,100000,1,1,190,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,17,0,,,,1550.68,2291230,820837,100000,1,1,191,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,16,0,,,,1553.62,2518323,873283,100000,1,1,192,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,27,0,,,,1558.62,2547747,872313,100000,1,1,193,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,35,21,1,,,,1562.42,2176907,1305077,100000,1,1,194,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,23,0,,,,1565.12,2562128,855560,100000,1,1,195,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,20,0,,,,1565.95,2495237,873947,100000,1,1,196,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,23,0,,,,1566.02,2473716,858794,100000,1,1,197,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,21,0,,,,1576.09,2434341,845231,100000,1,1,198,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,20,0,,,,1577.17,2586049,867917,100000,1,1,199,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,31,17,0,,,,1582.79,2422274,792954,100000,1,1,200,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,0,,,,1588.63,2537157,857796,100000,1,1,201,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,20,0,,,,1595.38,2537545,854668,100000,1,1,202,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,32,16,0,,,,1595.85,2331948,787624,100000,1,1,203,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,22,1,,,,1600.55,2502356,879593,100000,1,1,204,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,34,23,1,,,,1603.93,2205142,821087,100000,1,1,205,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,28,17,0,,,,1606.42,2476492,744788,100000,1,1,206,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,22,0,,,,1607.59,2625751,836623,100000,1,1,207,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,33,16,1,,,,1608.82,2211068,1300728,100000,1,1,208,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,20,0,,,,1612.28,2574306,885349,100000,1,1,209,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,31,23,0,,,,1620.93,2490057,786318,100000,1,1,210,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,16,0,,,,1623.36,2444458,826049,100000,1,1,211,0.000000
massive_1762530540737,6,QS,GA,Median3,Lomuto,32,18,0,,,,1625.42,2208788,1340311,100000,1,1,212,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,17,0,,,,1626.59,2539346,820959,100000,1,1,213,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,16,0,,,,1627.92,2464783,860625,100000,1,1,214,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,35,28,0,,,,1634.66,2197570,1310308,100000,1,1,215,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,21,0,,,,1635.23,2500263,868248,100000,1,1,216,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,21,0,,,,1635.66,2475406,835850,100000,1,1,217,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,16,0,,,,1637.94,2586165,861259,100000,1,1,218,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,38,23,0,,,,1641.59,2653261,899231,100000,1,1,219,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,16,0,,,,1641.6,2590579,827335,100000,1,1,220,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,16,0,,,,1642.2,2735935,850042,100000,1,1,221,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,22,1,,,,1650.23,2603507,870775,100000,1,1,222,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,37,17,0,,,,1652.83,2539227,887595,100000,1,1,223,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,25,0,,,,1652.86,2525173,852089,100000,1,1,224,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,18,1,,,,1658.58,2574207,819976,100000,1,1,225,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,17,0,,,,1667.36,2546165,864181,100000,1,1,226,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,38,16,0,,,,1668.06,2311474,1448832,100000,1,1,227,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,23,0,,,,1675.12,2454193,865411,100000,1,1,228,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,31,21,0,,,,1693.88,2155088,1206296,100000,1,1,229,0.000000
massive_1762530540737,6,QS,GA,Median3,Lomuto,32,18,0,,,,1695.19,2299852,1248815,100000,1,1,230,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,38,17,0,,,,1700.84,2541128,902346,100000,1,1,231,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,20,0,,,,1707.8,2495100,828850,100000,1,1,232,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,39,22,0,,,,1711.22,2364753,1373666,100000,1,1,233,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,21,0,,,,1711.68,2450528,812329,100000,1,1,234,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,17,0,,,,1712.26,2450631,825139,100000,1,1,235,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,37,22,0,,,,1715.73,2621461,884219,100000,1,1,236,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,32,22,0,,,,1724.62,2440571,810172,100000,1,1,237,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,19,0,,,,1741.01,2600650,852575,100000,1,1,238,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,19,0,,,,1742.48,2590244,855828,100000,1,1,239,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,34,23,0,,,,1745.29,2471979,839765,100000,1,1,240,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,17,0,,,,1746.25,2476789,853728,100000,1,1,241,0.000000
massive_1762530540737,6,QS,GA,Last,Hoare,35,22,0,,,,1753.26,2501284,854902,100000,1,1,242,0.000000
massive_1762530540737,6,QS,GA,First,Lomuto,36,18,0,,,,1768.27,2296846,1314682,100000,1,1,243,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,33,18,0,,,,1792.14,2439698,826825,100000,1,1,244,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,31,22,0,,,,1804.98,2488392,794230,100000,1,1,245,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,36,21,0,,,,1805.14,2581680,866752,100000,1,1,246,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,32,22,0,,,,1811.31,2250939,786534,100000,1,1,247,0.000000
massive_1762530540737,6,QS,GA,Median3,Hoare,35,16,0,,,,1823.25,2384779,824852,100000,1,1,248,0.000000
massive_1762530540737,6,QS,GA,First,Hoare,35,19,0,,,,1849.92,2488045,857743,100000,1,1,249,0.000000
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,8.00463,2054929,1169345,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,17,80,1,,,,8.23621,2085292,1088197,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,25,76,1,,,,8.42442,2116130,1233173,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,21,80,0,,,,8.42504,2107460,1173036,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,8.45867,2163187,558207,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,17,78,1,,,,8.484,2092540,1184275,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,79,0,,,,8.52275,2114127,562336,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,20,78,1,,,,8.64925,2072438,1179258,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,20,81,0,,,,8.76529,2117813,1260051,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,20,80,0,,,,8.79908,2081104,1080358,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,19,79,1,,,,8.83642,2041747,1159131,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,8.87862,2511720,625317,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,9.11583,2255648,1312305,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,15,79,1,,,,9.15104,2107542,1030243,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,9.21225,2067637,1206139,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,9.27017,2196297,561420,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Lomuto,20,78,0,,,,9.29371,2100687,1156658,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,9.35587,2384897,627428,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,81,0,,,,9.43117,2539287,623668,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,9.96796,2096875,1177429,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,79,0,,,,10.1467,2118060,561244,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,10.1838,2505100,623384,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,10.2264,2331380,556720,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,10.3254,2105075,1234528,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,10.5664,2288246,629063,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,10.9092,2103254,1170223,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,10.97,2356233,627622,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,11.2571,2218869,1358127,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,11.6115,2183070,1303796,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,11.6663,2066122,563868,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,11.8453,2334565,628326,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,11.956,2145565,1133388,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,25,76,1,,,,12.5849,2084870,1186798,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,12.9122,2184663,557198,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,18,77,1,,,,13.1343,2079046,1057254,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,19,79,1,,,,13.186,2064570,1105235,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,13.5207,2043891,1141244,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,21,76,1,,,,14.4601,2140000,1218283,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,14.6228,2370457,626061,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,21,76,1,,,,14.72,2087994,1093757,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,15,79,1,,,,15.0896,2012303,1037746,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,16.2491,2194609,561645,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,17.067,2389761,622695,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,18.4777,2051958,1210184,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,15,79,0,,,,19.1155,2150678,529031,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Hoare,20,79,0,,,,19.6275,2489325,625601,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,19.6725,2100922,1231071,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,22.2536,2558115,619306,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,18,80,0,,,,23.2865,2079049,1130893,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,30.1448,2320263,627763,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,30.3038,2183769,1232486,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,18,77,0,,,,33.0406,2126401,1109121,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,17,80,0,,,,33.574,2075388,1143629,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,24,76,1,,,,33.9816,2110453,1140502,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Lomuto,20,80,0,,,,35.2907,2137122,1122697,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,35.4042,2404797,626753,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,37.6272,2437142,624365,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,38.4278,2437863,627244,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,39.0012,2354924,625088,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,22,76,1,,,,44.2965,2236834,1236381,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,79,0,,,,45.5882,2181031,558539,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,48.2043,2318290,625564,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,First,Lomuto,20,81,0,,,,49.4365,2044506,1054411,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,17,79,0,,,,51.9017,2166644,1145078,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Hoare,17,78,1,,,,55.7191,2038526,564101,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,19,79,1,,,,59.7554,2128536,1072332,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,25,76,1,,,,66.3655,2205881,1241359,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Lomuto,20,78,1,,,,76.4417,2170933,1232677,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Median3,Lomuto,17,80,0,,,,128.387,2078065,1157800,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Lomuto,20,78,1,,,,130.308,2023367,1140627,100000,1,1,-1,0.4
massive_1762530540737,6,QS,SA,Last,Hoare,20,79,0,,,,137.152,2499565,622749,100000,1,1,-1,0.4
